"INV_REF","CLUST_ID","PLOT_ID","Ecoregion","DATE","LAT","LON","ACDobs","SaatchiOrig1km","Saatchi1km","BacciniOrig500m","Baccini1km","ELEV","EVI","VCF","TEMP","TSEAS","PRECIP"
"IEFN-0 (DGF)","74","074C","dry","08.1995",-22.1945666666667,43.4417333333333,10.5,48.8592529296875,46,37.13,36.19,34,0.344190001487732,37,245,2569,518
"IEFN-0 (DGF)","74","074E","dry","08.1995",-22.19456637936,43.451435342868,20.4,48.8311309814453,49,30.08,36.19,40,0.351151009400686,40,245,2588,523
"IEFN-0 (DGF)","74","074N","spiny","08.1995",-22.1855835138255,43.4417333333333,21.5,52.5660133361816,52,41.36,40.42,33,0.374380360047023,40.6666666666667,245,2569,520
"IEFN-0 (DGF)","74","074S","dry","08.1995",-22.2035498195079,43.4417333333333,23.6,51.1253814697266,50,36.66,36.19,34,0.358956307172775,38.3333333333333,245,2569,518
"IEFN-0 (DGF)","74","074W","spiny","08.1995",-22.19456637936,43.4320313237986,36.5,44.018684387207,44,34.31,32.9,31,0.351788053909938,37,245,2588,512
"IEFN-0 (DGF)","75","075C","dry","08.1995",-22.1036,44.2038833333333,24.7,49.377269744873,47,34.31,39.01,335,0.382421304782232,39,242,2567,794
"IEFN-0 (DGF)","75","075E","dry","08.1995",-22.1035997139966,44.2135790747749,22.6,23.6166286468506,33,21.62,22.09,345,0.342991451422373,29,242,2537,794
"IEFN-0 (DGF)","75","075N","dry","08.1995",-22.0946168471588,44.2038833333333,18.3,52.3390197753906,53,36.66,40.42,365,0.380805859963099,29.6666666666667,240,2543,802
"IEFN-0 (DGF)","75","075S","dry","08.1995",-22.1125831528412,44.2038833333333,31,54.9847831726074,52,46.06,38.54,374,0.37202579776446,59.3333333333333,240,2549,798
"IEFN-0 (DGF)","75","075W","dry","08.1995",-22.1035997139966,44.1941875918918,41.9,58.7886390686035,52,46.06,40.42,306,0.368113547563553,32.3333333333333,244,2567,793
"IEFN-0 (DGF)","76","076C","dry","08.1995",-22.7927833333333,43.4585333333333,22.3,70.2555084228516,58,35.25,35.25,102,0.347308039665222,36,240,2585,446
"IEFN-0 (DGF)","76","076E","dry","08.1995",-22.7927830374132,43.4682773797064,27.9,69.4838104248047,56,35.25,37.13,117,0.344459861516953,36,240,2626,449
"IEFN-0 (DGF)","76","076N","dry","08.1995",-22.7838001804921,43.4585333333333,28.3,53.7119064331055,53,35.25,34.78,96,0.351488471031189,42.3333333333333,240,2590,450
"IEFN-0 (DGF)","76","076S","dry","08.1995",-22.8017664861745,43.4585333333333,32.9,71.2441635131836,71,35.25,34.78,100,0.3382661541303,37.6666666666667,240,2598,445
"IEFN-0 (DGF)","76","076W","dry","08.1995",-22.7927830374132,43.4487892869603,24.3,74.8087463378906,65,35.72,35.72,106,0.340121368567149,30,240,2571,443
"IEFN-0 (DGF)","77","077C","spiny","08.1995",-22.96395,43.64705,27.7,63.4337921142578,60,18.8,14.57,106,0.332372893889745,35,241,2661,432
"IEFN-0 (DGF)","77","077E","spiny","08.1995",-22.9639497016015,43.656806337546,18.2,62.129997253418,60,23.5,18.33,112,0.336291442314784,38.3333333333333,240,2687,436
"IEFN-0 (DGF)","77","077N","spiny","08.1995",-22.9549668471588,43.64705,26.7,50.2215995788574,57,10.34,11.28,104,0.331775724887848,37.6666666666667,241,2685,435
"IEFN-0 (DGF)","77","077S","spiny","08.1995",-22.9729331528412,43.64705,32.6,56.3790817260742,55,19.27,20.21,112,0.327533980210622,38,240,2654,433
"IEFN-0 (DGF)","77","077W","spiny","08.1995",-22.9639497016015,43.637293662454,30.5,60.2563095092773,56,14.1,15.04,101,0.326903114716212,31,241,2627,430
"IEFN-0 (DGF)","78","078C","dry","08.1995",-22.7702666666667,43.7634,31.7,49.8815422058105,54,50.29,52.64,367,0.382427016894023,56.6666666666667,231,2601,566
"IEFN-0 (DGF)","78","078E","dry","08.1995",-22.7702663710721,43.7731424382638,37.1,49.9472808837891,50,53.58,55.93,411,0.405716379483541,54.6666666666667,230,2583,574
"IEFN-0 (DGF)","78","078N","dry","08.1995",-22.7612835138255,43.7634,53.9,46.6877555847168,51,42.3,51.7,350,0.385384569565455,47.6666666666667,232,2620,568
"IEFN-0 (DGF)","78","078S","dry","08.1995",-22.7792498195079,43.7634,45.5,51.0540161132812,53,52.17,53.58,396,0.393926590681076,58.3333333333333,230,2601,571
"IEFN-0 (DGF)","78","078W","dry","08.1995",-22.7702663710721,43.7536575617362,44.7,51.9232368469238,54,42.3,47.94,367,0.400028765201569,58.3333333333333,232,2620,560
"IEFN-0 (DGF)","79","079C","dry","08.1995",-23.1171166666667,43.7778333333333,29.5,50.0484886169434,51,32.43,33.37,255,0.356658120950063,45.3333333333333,235,2658,455
"IEFN-0 (DGF)","79","079N","dry","08.1995",-23.1081335138255,43.7778333333333,23.2,49.7450141906738,51,33.84,35.25,258,0.351484348376592,46.6666666666667,236,2681,446
"IEFN-0 (DGF)","79","079S","dry","08.1995",-23.1260998195079,43.7778333333333,27.9,49.4559173583984,51,30.08,30.08,284,0.386980513731639,48,233,2624,464
"IEFN-0 (DGF)","81","081C","spiny","08.1995",-23.4054,43.9558666666667,18.1,57.8622360229492,52,NA,NA,207,0.297706375519435,19.3333333333333,239,2693,459
"IEFN-0 (DGF)","81","081E","spiny","08.1995",-23.4053996951804,43.9656552517695,38,51.9944839477539,55,NA,NA,239,0.302824417750041,17.6666666666667,239,2725,462
"IEFN-0 (DGF)","81","081N","spiny","08.1995",-23.3964168471588,43.9558666666667,18.1,61.1283149719238,54,9.87,5.64,221,0.279563913742701,10,238,2703,462
"IEFN-0 (DGF)","81","081S","spiny","08.1995",-23.4143831528412,43.9558666666667,26.8,74.6180572509766,68,NA,NA,161,0.317641814549764,18.3333333333333,240,2670,454
"IEFN-0 (DGF)","81","081W","spiny","08.1995",-23.4053996951804,43.9460780815638,13,48.0735626220703,57,NA,NA,184,0.307486454645793,20.6666666666667,239,2670,455
"IEFN-0 (DGF)","82","082C","dry","08.1995",-22.7905333333333,44.7048666666667,19.7,40.1570243835449,51,64.39,65.33,639,0.376752903064092,58.3333333333333,231,2618,737
"IEFN-0 (DGF)","82","082E","dry","08.1995",-22.7905330374457,44.7146105522563,9.5,52.7873382568359,52,67.21,50.29,667,0.38799254099528,66,229,2644,740
"IEFN-0 (DGF)","82","082N","dry","08.1995",-22.7815501804921,44.7048666666667,23.4,51.6971893310547,51,77.08,75.2,592,0.367674281199773,54,233,2638,735
"IEFN-0 (DGF)","82","082S","dry","08.1995",-22.7995164861745,44.7048666666667,29.6,41.7290191650391,49,58.75,60.16,701,0.387673914432526,55,227,2582,744
"IEFN-0 (DGF)","82","082W","dry","08.1995",-22.7905330374457,44.695122781077,31.9,40.0927276611328,47,61.57,68.62,638,0.381222536166509,53.6666666666667,231,2629,738
"IEFN-0 (DGF)","83","083C","dry","09.1995",-23.3227666666667,44.7261,31.9,46.1239776611328,44,42.3,48.88,481,0.390560656785965,48.6666666666667,236,2853,704
"IEFN-0 (DGF)","83","083E","dry","09.1995",-23.3227663630522,44.735882488391,52.3,54.6663436889648,55,45.12,50.29,497,0.362407674392064,43.6666666666667,235,2840,707
"IEFN-0 (DGF)","83","083N","dry","09.1995",-23.3137835138255,44.7261,23.4,60.8185844421387,58,35.72,36.19,487,0.414752970139186,36.3333333333333,235,2843,706
"IEFN-0 (DGF)","83","083S","dry","09.1995",-23.3317498195078,44.7261,26.5,59.6642265319824,59,62.98,45.12,463,0.395932962497075,45.3333333333333,237,2859,701
"IEFN-0 (DGF)","84","084C","dry","09.1995",-22.8423333333333,45.1715666666667,26.5,24.163028717041,23,0,5.64,919,0.192526593804359,4.33333333333333,217,2333,769
"IEFN-0 (DGF)","84","084N","dry","09.1995",-22.8333501804921,45.1715666666667,46.1,20.1618118286133,22,0,6.11,908,0.211071809132894,3.66666666666667,219,2384,765
"IEFN-0 (DGF)","84","084S","dry","09.1995",-22.8513164861745,45.1715666666667,75,27.6845111846924,30,23.97,19.27,815,0.239739129940669,7.66666666666667,218,2391,766
"IEFN-0 (DGF)","84","084W","dry","09.1995",-22.8423330366964,45.1618190743276,26.7,19.9537162780762,21,8.93,3.29,819,0.252602602044741,4,220,2376,764
"IEFN-0 (DGF)","85","085C","spiny","08.1995",-23.5743166666667,43.8627333333333,5.9,56.6885528564453,58,NA,NA,166,0.286487172047297,7.66666666666667,239,2622,432
"IEFN-0 (DGF)","85","085E","spiny","08.1995",-23.5743163593788,43.87253446833,6.8,47.767822265625,50,NA,NA,120,0.274720142285029,9,241,2621,423
"IEFN-0 (DGF)","85","085N","spiny","08.1995",-23.5653335138255,43.8627333333333,9.8,50.2941970825195,47,NA,NA,81,0.280264486869176,9,239,2630,431
"IEFN-0 (DGF)","85","085S","spiny","08.1995",-23.5832998195079,43.8627333333333,9.6,50.840461730957,53,NA,NA,160,0.282987902561824,6.33333333333333,239,2617,433
"IEFN-0 (DGF)","86","086C","spiny","08.1995",-23.6126,44.1960666666667,11.1,65.1720275878906,59,NA,NA,222,0.284845729668935,11,245,2891,545
"IEFN-0 (DGF)","86","086E","spiny","09.1995",-23.6125996921518,44.2058706623024,9.1,64.3846054077148,62,NA,NA,197,0.275101592143377,8.33333333333333,246,2900,544
"IEFN-0 (DGF)","86","086N","spiny","09.1995",-23.6036168471588,44.1960666666667,9.7,64.2785797119141,49,NA,NA,238,0.322679489850998,28.3333333333333,244,2918,550
"IEFN-0 (DGF)","86","086S","spiny","09.1995",-23.6215831528412,44.1960666666667,13.1,73.3872680664062,68,NA,NA,202,0.29839696486791,23.3333333333333,245,2910,543
"IEFN-0 (DGF)","86","086W","spiny","09.1995",-23.6125996921518,44.1862626710309,8.9,76.898193359375,48,NA,NA,255,0.305338770151138,11,244,2866,548
"IEFN-0 (DGF)","87","087E","spiny","09.1995",-23.8198163557801,44.2684362513163,6.4,49.5707321166992,39,NA,NA,361,0.306487679481506,24,240,2930,590
"IEFN-0 (DGF)","87","087N","spiny","09.1995",-23.8108335138255,44.2586166666667,7.3,51.8234481811523,52,NA,NA,346,0.291708121697108,10.6666666666667,240,2895,584
"IEFN-0 (DGF)","87","087S","spiny","09.1995",-23.8287998195079,44.2586166666667,6,39.2797546386719,43,NA,NA,341,0.291230867306391,9.33333333333333,241,2895,583
"IEFN-0 (DGF)","87","087W","spiny","09.1995",-23.8198163557801,44.248797082017,8.1,51.7909240722656,52,NA,NA,335,0.314357966184616,17,241,2906,576
"IEFN-0 (DGF)","88","088C","spiny","09.1995",-23.95495,44.0173166666667,4.3,43.0300445556641,44,NA,NA,178,0.281172394752502,13.3333333333333,243,2761,488
"IEFN-0 (DGF)","88","088E","spiny","09.1995",-23.9549496871267,44.0271465135473,9.5,35.4375076293945,33,NA,NA,163,0.259008914232254,8.66666666666667,243,2747,491
"IEFN-0 (DGF)","88","088S","spiny","09.1995",-23.9639331528412,44.0173166666667,8.7,30.6653957366943,33,NA,NA,163,0.260618189970652,8.33333333333333,244,2761,485
"IEFN-0 (DGF)","88","088W","spiny","09.1995",-23.9549496871267,44.0074868197861,8.1,17.3522834777832,35,NA,NA,166,0.260530650615692,5,243,2770,484
"IEFN-0 (DGF)","89","089C","spiny","09.1995",-24.0765666666667,43.7783166666667,9.7,18.9271221160889,20,NA,NA,49,0.259954626361529,10.6666666666667,244,2682,428
"IEFN-0 (DGF)","89","089E","spiny","09.1995",-24.0765663520019,43.7881558144972,20.3,26.2936019897461,25,NA,NA,55,0.251765216390292,11.6666666666667,244,2702,431
"IEFN-0 (DGF)","89","089N","spiny","09.1995",-24.0675835138255,43.7783166666667,13.8,20.4450492858887,20,NA,NA,51,0.257013693451881,8.66666666666667,244,2691,427
"IEFN-0 (DGF)","89","089S","spiny","09.1995",-24.0855498195079,43.7783166666667,18.1,22.2131080627441,22,NA,NA,55,0.250161379575729,8.66666666666667,244,2696,428
"IEFN-0 (DGF)","89","089W","spiny","09.1995",-24.0765663520019,43.7684775188362,12.6,20.8609237670898,22,NA,NA,41,0.270816882451375,8,244,2695,427
"IEFN-0 (DGF)","90","090C","spiny","09.1995",-24.4099,43.8514833333333,7.9,42.691234588623,36,NA,NA,103,0.242567097147306,7.66666666666667,241,2707,447
"IEFN-0 (DGF)","90","090E","spiny","09.1995",-24.4098996804074,43.8613482924853,16.3,42.2354469299316,34,NA,NA,103,0.246302972237269,9.33333333333333,241,2719,448
"IEFN-0 (DGF)","90","090N","spiny","09.1995",-24.4009168471588,43.8514833333333,7.7,38.5476570129395,29,NA,NA,95,0.269897967576981,8.66666666666667,241,2693,445
"IEFN-0 (DGF)","90","090S","spiny","09.1995",-24.4188831528412,43.8514833333333,8.8,33.1769332885742,38,NA,NA,120,0.249419346451759,9.33333333333333,240,2714,449
"IEFN-0 (DGF)","90","090W","spiny","09.1995",-24.4098996804074,43.8416183741814,5,21.9068984985352,28,NA,NA,26,0.260673329234123,4.33333333333333,244,2701,433
"IEFN-0 (DGF)","91","091C","spiny","09.1995",-24.4572,44.3712833333333,7.5,54.6582946777344,58,NA,NA,304,0.297687321901321,22,239,2941,541
"IEFN-0 (DGF)","91","091E","spiny","09.1995",-24.4571996797061,44.3811519931795,17.2,59.6243286132812,58,NA,NA,309,0.295230368773143,23,239,2946,546
"IEFN-0 (DGF)","91","091W","spiny","09.1995",-24.4571996797061,44.3614146734872,15,60.2644805908203,55,NA,NA,300,0.294597168763479,15.6666666666667,239,2905,541
"IEFN-0 (DGF)","92","092C","spiny","09.1995",-24.4617,43.9009833333333,13.4,35.3149375915527,34,NA,NA,104,0.272590945164363,12.6666666666667,240,2706,453
"IEFN-0 (DGF)","92","092E","spiny","09.1995",-24.4616996796393,43.9108523457491,37.7,28.7908477783203,28,NA,NA,131,0.270986596743266,11,240,2707,456
"IEFN-0 (DGF)","92","092N","spiny","09.1995",-24.4527168471588,43.9009833333333,15.8,32.6829032897949,33,NA,NA,121,0.248978619774183,10.6666666666667,241,2710,453
"IEFN-0 (DGF)","92","092S","spiny","09.1995",-24.4706831528412,43.9009833333333,21,29.5911998748779,28,NA,NA,100,0.276629279057185,12.3333333333333,241,2694,450
"IEFN-0 (DGF)","92","092W","spiny","09.1995",-24.4616996796393,43.8911143209176,15.1,39.1995048522949,36,NA,NA,102,0.26344724992911,12.3333333333333,241,2739,450
"IEFN-0 (DGF)","93","093C","spiny","09.1995",-24.6846833333333,44.4207833333333,13.2,36.5965042114258,45,NA,NA,272,0.294114987055461,15.3333333333333,240,2953,517
"IEFN-0 (DGF)","93","093E","spiny","09.1995",-24.6846830096589,44.4306699243062,6.9,26.9825000762939,36,NA,NA,276,0.311660001675288,18,240,2956,518
"IEFN-0 (DGF)","93","093N","spiny","09.1995",-24.6757001804921,44.4207833333333,16.4,64.8370666503906,60,NA,NA,271,0.301584055026372,17.3333333333333,240,2947,519
"IEFN-0 (DGF)","93","093S","spiny","09.1995",-24.6936664861745,44.4207833333333,21.3,21.7529716491699,30,NA,NA,268,0.288722902536392,14,239,2967,515
"IEFN-0 (DGF)","93","093W","spiny","09.1995",-24.6846830096589,44.4108967423604,10.9,57.895149230957,61,NA,NA,268,0.293696378668149,15.6666666666667,239,2941,516
"IEFN-0 (DGF)","94","094C","spiny","09.1995",-24.6036,44.5891,7.9,23.4978713989258,35,NA,NA,256,0.266512895623843,3.33333333333333,244,3057,553
"IEFN-0 (DGF)","94","094E","spiny","09.1995",-24.6035996775319,44.598980174332,21.3,31.7260551452637,31,NA,NA,265,0.305005371570587,12,244,3041,553
"IEFN-0 (DGF)","94","094N","spiny","09.1995",-24.5946168471588,44.5891,28.6,37.0535430908203,38,NA,NA,254,0.356474210818609,26,244,3062,553
"IEFN-0 (DGF)","94","094W","spiny","09.1995",-24.6035996775319,44.579219825668,27.8,42.9229698181152,40,NA,NA,247,0.295727680126826,13,244,3053,550
"IEFN-0 (DGF)","95","095C","spiny","09.1995",-24.5360333333333,44.0123666666667,25.1,24.5405120849609,25,NA,NA,154,0.236935724814733,4.33333333333333,240,2758,467
"IEFN-0 (DGF)","95","095E","spiny","09.1995",-24.5360330118693,44.0222415154738,15.2,23.8617935180664,24,NA,NA,149,0.235747536023458,5.33333333333333,240,2778,467
"IEFN-0 (DGF)","95","095N","spiny","09.1995",-24.5270501804921,44.0123666666667,17.2,28.5934524536133,28,NA,NA,152,0.253733694553375,7.66666666666667,240,2756,467
"IEFN-0 (DGF)","95","095S","spiny","09.1995",-24.5450164861745,44.0123666666667,12.8,26.6557655334473,27,NA,NA,153,0.230154931545258,6.33333333333333,240,2763,467
"IEFN-0 (DGF)","95","095W","spiny","09.1995",-24.5360330118693,44.0024918178595,14.5,22.9365234375,23,NA,NA,151,0.240459635853767,6.66666666666667,240,2782,464
"IEFN-0 (DGF)","96","096C","spiny","09.1995",-24.86035,44.5321666666667,24.1,40.7166786193848,38,NA,NA,233,0.266335005561511,7.66666666666667,240,3011,496
"IEFN-0 (DGF)","96","096E","spiny","09.1995",-24.8603496737067,44.5420672559815,25.9,37.9061622619629,34,NA,NA,231,0.255437249938647,7,240,3007,496
"IEFN-0 (DGF)","96","096N","spiny","09.1995",-24.8513668471588,44.5321666666667,34.3,37.1395263671875,35,NA,NA,233,0.248808547854424,6,240,2987,498
"IEFN-0 (DGF)","96","096S","spiny","09.1995",-24.8693331528412,44.5321666666667,9.4,40.6899108886719,40,NA,NA,229,0.262164423863093,11.3333333333333,240,3002,494
"IEFN-0 (DGF)","96","096W","spiny","09.1995",-24.8603496737067,44.5222660773518,19.8,40.5208892822266,56,NA,NA,232,0.257421736915906,13.6666666666667,240,3007,495
"IEFN-0 (DGF)","97","097C","spiny","09.1995",-25.0247666666667,44.3855666666667,10.1,23.1430206298828,23,NA,NA,159,0.272240499655406,19.6666666666667,237,2881,457
"IEFN-0 (DGF)","97","097E","spiny","09.1995",-25.0247663379154,44.395480478351,7.5,22.8722801208496,23,NA,NA,180,0.289575864871343,9,237,2930,459
"IEFN-0 (DGF)","97","097N","spiny","09.1995",-25.0157835138255,44.3855666666667,9,28.0920696258545,28,NA,NA,166,0.282135794560115,5.66666666666667,238,2920,456
"IEFN-0 (DGF)","97","097S","spiny","09.1995",-25.0337498195079,44.3855666666667,14.1,21.3895053863525,20,NA,NA,163,0.228510797023773,4,237,2897,456
"IEFN-0 (DGF)","97","097W","spiny","09.1995",-25.0247663379154,44.3756528549823,11.1,23.4064865112305,22,NA,NA,149,0.25113478799661,6.33333333333333,238,2954,455
"IEFN-0 (DGF)","98","098C","spiny","09.1995",-24.8581,44.8333333333333,28.2,26.6357803344727,28,NA,NA,146,0.255353838205338,4.33333333333333,247,3138,501
"IEFN-0 (DGF)","98","098E","spiny","09.1995",-24.8580996737403,44.8432337425133,33.3,28.8247547149658,29,NA,NA,143,0.23040746152401,5,247,3103,503
"IEFN-0 (DGF)","98","098N","spiny","09.1995",-24.8491168471588,44.8333333333333,34.6,26.9159812927246,27,NA,NA,146,0.259648183981578,9.33333333333333,247,3154,505
"IEFN-0 (DGF)","98","098S","spiny","09.1995",-24.8670831528412,44.8333333333333,30.9,27.4634666442871,29,NA,NA,140,0.249218910932541,7.66666666666667,247,3111,498
"IEFN-0 (DGF)","98","098W","spiny","09.1995",-24.8580996737403,44.8234329241534,25.1,28.0831031799316,31,NA,NA,151,0.274289707342784,15.3333333333333,246,3115,504
"IEFN-0 (DGF)","99","099C","spiny","09.1995",-25.01125,44.8532333333333,6.2,29.3941383361816,25,NA,NA,143,0.194573909044266,7.66666666666667,244,3128,466
"IEFN-0 (DGF)","99","099E","spiny","09.1995",-25.011249671451,44.863146053596,10.7,27.8228302001953,10,NA,NA,148,0.182709927360217,6.66666666666667,243,3128,467
"IEFN-0 (DGF)","99","099S","spiny","09.1995",-25.0202331528412,44.8532333333333,8.5,17.6641616821289,18,NA,NA,143,0.209365511933962,8.66666666666667,243,3112,465
"IEFN-0 (DGF)","99","099W","spiny","09.1995",-25.011249671451,44.8433206130706,4.6,33.0453300476074,32,NA,NA,133,0.205126017332077,8.66666666666667,244,3113,466
"IEFN-0 (DGF)","100","100C","spiny","09.1995",-24.7432333333333,44.0297,18.1,43.827579498291,40,NA,NA,123,0.262733484307925,9.33333333333333,239,2733,454
"IEFN-0 (DGF)","100","100E","spiny","09.1995",-24.7432330087868,44.0395912419152,19,36.1522827148438,38,NA,NA,111,0.264343400796254,8.66666666666667,239,2754,452
"IEFN-0 (DGF)","100","100N","spiny","09.1995",-24.7342501804921,44.0297,17.2,26.9331359863281,27,NA,NA,116,0.261209925015767,8,239,2746,454
"IEFN-0 (DGF)","100","100S","spiny","09.1995",-24.7522164861745,44.0297,10.3,24.5705108642578,28,NA,NA,132,0.24017521739006,10.3333333333333,238,2768,455
"IEFN-0 (DGF)","101","101C","spiny","09.1995",-25.2792666666667,44.86,13.6,23.608512878418,24,NA,NA,132,0.22683122754097,5.66666666666667,239,2987,430
"IEFN-0 (DGF)","101","101E","spiny","09.1995",-25.2792663340978,44.8699345099469,18.9,22.6344585418701,24,NA,NA,130,0.201133186618487,1.33333333333333,239,2965,430
"IEFN-0 (DGF)","101","101N","spiny","09.1995",-25.2702835138255,44.86,16.6,34.5667037963867,29,NA,NA,133,0.238320296009382,7.66666666666667,239,2987,431
"IEFN-0 (DGF)","101","101S","spiny","09.1995",-25.2882498195079,44.86,14.7,18.3595676422119,19,NA,NA,134,0.231222897768021,5.66666666666667,239,2981,430
"IEFN-0 (DGF)","101","101W","spiny","09.1995",-25.2792663340978,44.8500654900531,9.5,18.7659206390381,20,NA,NA,129,0.236302395661672,6.33333333333333,239,2970,430
"IEFN-0 (DGF)","102","102C","spiny","09.1995",-25.25225,45.405,7.2,17.4838542938232,19,NA,NA,105,0.269628922144572,21,240,3032,479
"IEFN-0 (DGF)","102","102E","spiny","09.1995",-25.2522496678371,45.414932299303,3,21.5402088165283,22,NA,NA,96,0.258781880140305,9.66666666666667,239,3044,481
"IEFN-0 (DGF)","102","102N","spiny","09.1995",-25.2432668471588,45.405,6.7,24.0564384460449,23,NA,NA,112,0.274136513471603,23.6666666666667,239,3052,479
"IEFN-0 (DGF)","102","102S","spiny","09.1995",-25.2612331528412,45.405,5,17.6867122650146,22,NA,NA,79,0.242706954479218,6,240,3030,477
"IEFN-0 (DGF)","102","102W","spiny","09.1995",-25.2522496678371,45.395067700697,6.2,25.2740592956543,21,NA,NA,97,0.275347471237183,23,239,3043,478
"IEFN-0 (DGF)","103","103C","spiny","09.1995",-25.0833333333333,45.665,22.1,29.4192199707031,38,NA,NA,218,0.285347471634547,18.3333333333333,235,2932,517
"IEFN-0 (DGF)","103","103E","spiny","08.1995",-25.0833330037049,45.6749185498874,15.3,29.0418872833252,30,NA,NA,211,0.279282242059708,16,235,2943,517
"IEFN-0 (DGF)","103","103N","spiny","08.1995",-25.0743501804921,45.665,17.2,54.3557586669922,47,NA,NA,225,0.286370292305946,14,235,2908,520
"IEFN-0 (DGF)","103","103S","spiny","09.1995",-25.0923164861745,45.665,23.2,23.7283573150635,25,NA,NA,221,0.280896599094073,15.6666666666667,235,2906,516
"IEFN-0 (DGF)","103","103W","spiny","09.1995",-25.0833330037049,45.6550814501126,14.4,49.7052879333496,52,NA,NA,231,0.268003771702449,17.6666666666667,235,2941,519
"IEFN-0 (DGF)","104","104C","spiny","09.1995",-25.4391833333333,45.415,7.7,24.11354637146,23,NA,NA,170,0.261582399408023,6.33333333333333,233,2712,446
"IEFN-0 (DGF)","104","104E","spiny","09.1995",-25.4391829983574,45.4249476606718,1,24.3811492919922,25,NA,NA,156,0.237126082181931,4,232,2702,447
"IEFN-0 (DGF)","104","104S","spiny","09.1995",-25.4481664861745,45.415,8,17.304573059082,19,NA,NA,165,0.289495001236598,15.6666666666667,232,2708,445
"IEFN-0 (DGF)","104","104W","spiny","09.1995",-25.4391829983574,45.4050523393282,17.4,18.7768249511719,20,NA,NA,163,0.270629132787387,10,232,2738,445
"IEFN-0 (DGF)","105","105C","spiny","08.1995",-25.0472833333333,45.79,46.4,38.6466751098633,55,NA,NA,185,0.291746377944946,15.6666666666667,235,2910,528
"IEFN-0 (DGF)","105","105E","spiny","08.1995",-25.0472830042449,45.7999156315825,16,42.0058898925781,47,NA,NA,175,0.278207242488861,6.66666666666667,236,2935,529
"IEFN-0 (DGF)","105","105N","spiny","08.1995",-25.0383001804921,45.79,44.9,63.8654823303223,59,NA,NA,178,0.293364425500234,17.6666666666667,236,2955,529
"IEFN-0 (DGF)","105","105S","spiny","08.1995",-25.0562664861745,45.79,46.7,41.744384765625,40,NA,NA,192,0.278493324915568,20.6666666666667,235,2912,528
"IEFN-0 (DGF)","105","105W","spiny","08.1995",-25.0472830042449,45.7800843684175,29.2,38.6867980957031,49,NA,NA,191,0.288231670856476,15,235,2923,528
"IEFN-0 (DGF)","106","106C","spiny","08.1995",-24.6081,45.9776,6.3,64.5687103271484,52,NA,NA,186,0.292986512184143,12,240,2987,645
"IEFN-0 (DGF)","106","106E","spiny","08.1995",-24.608099677465,45.9874805297088,16.6,41.523250579834,42,NA,NA,159,0.270080586274465,16.6666666666667,241,2998,648
"IEFN-0 (DGF)","106","106N","spiny","08.1995",-24.5991168471588,45.9776,11.8,65.9083251953125,64,NA,NA,165,0.290208627780279,13.6666666666667,241,2984,648
"IEFN-0 (DGF)","106","106S","spiny","08.1995",-24.6170831528412,45.9776,13.1,31.6675720214844,35,NA,NA,215,0.294042239586512,10.3333333333333,239,2937,640
"IEFN-0 (DGF)","106","106W","spiny","08.1995",-24.608099677465,45.9677194702912,12.1,44.0859909057617,46,NA,NA,238,0.279847095410029,10.3333333333333,239,2956,643
"IEFN-0 (DGF)","107","107C","spiny","08.1995",-24.65315,46.1287,23.4,42.0652389526367,49,NA,NA,280,0.265322178602219,9.33333333333333,237,2965,648
"IEFN-0 (DGF)","107","107E","spiny","08.1995",-24.6531496767949,46.1385840921968,12.6,53.6600570678711,48,NA,NA,207,0.27124348282814,20,237,2923,650
"IEFN-0 (DGF)","107","107N","spiny","08.1995",-24.6441668471588,46.1287,33.3,45.3569564819336,45,NA,NA,193,0.262006958325704,9,237,2953,653
"IEFN-0 (DGF)","107","107S","spiny","08.1995",-24.6621331528412,46.1287,23,46.5165405273438,45,NA,NA,423,0.252377241849899,9.66666666666667,230,2833,658
"IEFN-0 (DGF)","107","107W","spiny","08.1995",-24.6531496767949,46.1188159078032,29.4,56.7130393981934,54,NA,NA,252,0.275964419047038,8,238,2915,647
"IEFN-0 (DGF)","108","108C","spiny","08.1995",-24.85135,46.5792,39.2,39.8096466064453,54,NA,NA,155,0.307977537314097,25.3333333333333,234,2712,869
"IEFN-0 (DGF)","108","108E","spiny","08.1995",-24.851349673841,46.5890998689062,19.1,27.9628257751465,61,NA,NA,190,0.30320006608963,25.3333333333333,232,2724,878
"IEFN-0 (DGF)","108","108N","spiny","08.1995",-24.8423668471588,46.5792,22.9,54.9508819580078,44,NA,NA,135,0.294486522674561,20,233,2720,874
"IEFN-0 (DGF)","108","108S","spiny","08.1995",-24.8603331528412,46.5792,30.3,39.632698059082,58,NA,NA,210,0.309754351774851,24.6666666666667,230,2710,856
"IEFN-0 (DGF)","108","108W","spiny","08.1995",-24.851349673841,46.5693001310938,34.2,69.4623184204102,53,NA,NA,180,0.303744276364644,26.6666666666667,232,2720,853
"IEFN-0 (DGF)","109","109C","spiny","08.1995",-24.5675666666667,46.3960333333333,32.8,54.8233413696289,57,NA,NA,389,0.25399145980676,6,226,2808,758
"IEFN-0 (DGF)","109","109N","spiny","08.1995",-24.5585835138255,46.3960333333333,12.9,49.9529418945312,59,NA,NA,361,0.241430213054021,4.66666666666667,227,2793,759
"IEFN-0 (DGF)","109","109S","spiny","08.1995",-24.5765498195079,46.3960333333333,4.1,59.1417846679688,49,NA,NA,378,0.270098765691121,8.33333333333333,226,2814,756
